CustomerID,Date,Product Type,Channel Type,Order Amount
4694,4/21/2024,Skincare,Offline,913
4695,11/27/2023,Makeup,Offline,3221
4696,3/23/2024,Makeup,Online,5896
4697,8/20/2024,Skincare,Offline,10774
4698,05-10-2024,BodyCare,Online,6708
4699,6/26/2024,Makeup,Online,9347
4700,11-12-2024,Makeup,Online,4555
4701,06-08-2024,Makeup,Online,732
4702,10-04-2024,Makeup,Offline,6166
4703,10/17/2023,Skincare,Online,6379
4704,07-07-2023,Makeup,Online,8054
4705,6/15/2023,BodyCare,Online,8011
4706,12/15/2023,BodyCare,Online,9648
4707,10-09-2024,Makeup,Online,2916
4708,02-06-2024,Skincare,Online,1864
4709,11-02-2024,Makeup,Online,3143
4710,1/13/2023,Makeup,Online,9239
4711,2/21/2023,Makeup,Online,1346
4712,1/28/2023,Skincare,Online,6335
4713,09-07-2023,Skincare,Online,6255
4714,10/30/2023,BodyCare,Offline,1092
4715,08-12-2023,Makeup,Offline,5718
4716,11-06-2023,Skincare,Offline,8139
4717,11/26/2023,Haircare,Offline,10155
4718,11/14/2024,Skincare,Online,8781
4719,6/27/2023,Haircare,Online,10559
4720,03-11-2023,Makeup,Offline,3221
4721,10/24/2023,Makeup,Online,7872
4722,05-05-2023,Haircare,Online,2194
4723,1/31/2023,BodyCare,Online,10787
4724,4/20/2024,Makeup,Online,1641
4725,1/21/2023,Makeup,Online,4424
4726,10/16/2023,Skincare,Online,6099
4727,8/27/2024,Skincare,Offline,5455
4728,1/16/2023,BodyCare,Online,7641
4729,4/18/2023,Makeup,Online,3636
4730,7/21/2023,Skincare,Offline,928
4731,11-11-2023,Makeup,Online,1386
4732,6/16/2023,Skincare,Online,3526
4733,06-04-2023,Skincare,Online,4271
4734,10/17/2024,Haircare,Online,9286
4735,12-10-2023,Haircare,Offline,4448
4736,10/23/2024,Makeup,Online,7821
4737,09-03-2024,Skincare,Online,1604
4738,1/13/2024,Makeup,Offline,7823
4739,9/26/2023,Skincare,Online,1460
4740,9/18/2024,Skincare,Offline,1446
4741,11/24/2024,BodyCare,Online,5369
4742,10-07-2023,Skincare,Offline,4909
4743,08-10-2023,Makeup,Offline,4826
4744,06-08-2023,Skincare,Online,8374
4745,10-02-2024,Makeup,Online,4512
4746,05-03-2023,Makeup,Online,8973
4747,10/16/2023,Makeup,Offline,4579
4748,2/16/2024,Skincare,Offline,3828
4749,11-02-2024,Skincare,Offline,6407
4750,6/25/2023,Skincare,Online,1945
4751,9/21/2023,Skincare,Offline,6218
4752,5/13/2024,Skincare,Offline,4697
4753,10-12-2023,Skincare,Offline,8472
4754,04-03-2023,BodyCare,Online,8310
4755,07-04-2024,Haircare,Online,4123
4756,1/25/2023,Makeup,Offline,4853
4757,1/16/2024,Skincare,Online,6323
4758,03-12-2024,Makeup,Offline,2082
4759,4/18/2023,Makeup,Online,3641
4760,1/28/2023,Skincare,Offline,6287
4761,10-07-2024,Makeup,Offline,8349
4762,2/27/2024,Skincare,Online,9098
4763,10-11-2024,Makeup,Offline,6848
4764,9/14/2023,Makeup,Online,586
4765,10/19/2024,Makeup,Online,645
4766,5/28/2024,Makeup,Online,3619
4767,04-05-2024,Makeup,Online,3525
4768,10/22/2023,Skincare,Online,8552
4769,03-11-2024,Skincare,Offline,961
4770,2/17/2023,Skincare,Offline,4773
4771,10/15/2023,Skincare,Offline,7328
4772,08-11-2023,Makeup,Online,1509
4773,1/31/2023,Makeup,Online,2012
4774,2/27/2024,BodyCare,Online,9254
4775,1/15/2024,BodyCare,Online,5653
4776,8/17/2023,Makeup,Online,3128
4777,8/26/2024,Haircare,Online,1806
4778,01-07-2024,Makeup,Online,5627
4779,1/14/2024,Makeup,Offline,7481
4780,12/29/2023,BodyCare,Online,3030
4781,1/13/2023,BodyCare,Online,1013
4782,10/26/2023,BodyCare,Offline,854
4783,7/14/2023,Makeup,Online,4342
4784,02-02-2023,BodyCare,Offline,4114
4785,3/29/2023,Haircare,Offline,5960
4786,02-06-2024,Skincare,Offline,8964
4787,5/16/2023,Skincare,Online,9625
4788,09-03-2024,Haircare,Online,5424
4789,08-05-2024,Haircare,Online,7417
4790,3/16/2024,BodyCare,Online,7802
4791,4/13/2024,Makeup,Offline,1196
4792,7/23/2023,Skincare,Offline,1582
4793,4/21/2023,Haircare,Online,1190
4794,9/27/2023,BodyCare,Online,3974
4795,12/26/2023,Skincare,Offline,4858
4796,11-01-2023,BodyCare,Offline,5565
4797,04-05-2023,Makeup,Offline,4875
4798,09-11-2023,Skincare,Offline,7358
4799,01-10-2024,Makeup,Offline,7303
4800,2/27/2023,Makeup,Offline,10369
4801,1/23/2024,Makeup,Online,5362
4802,7/22/2023,Skincare,Offline,9668
4803,04-03-2024,Skincare,Online,9418
4804,5/19/2024,Skincare,Online,7135
4805,8/20/2024,BodyCare,Online,7298
4806,11-05-2024,Makeup,Online,4326
4807,01-08-2023,Skincare,Online,3612
4808,1/21/2023,Skincare,Offline,10644
4809,07-05-2024,Makeup,Offline,2637
4810,11/27/2023,Makeup,Online,683
4811,9/23/2024,Haircare,Online,2279
4812,9/26/2024,Makeup,Online,10607
4813,7/28/2024,Skincare,Online,5382
4814,1/22/2023,BodyCare,Online,7082
4815,9/22/2024,Makeup,Online,2336
4816,11/30/2023,Makeup,Offline,5131
4817,01-08-2024,Haircare,Online,1639
4818,01-02-2024,Haircare,Online,3894
4819,10/26/2024,Skincare,Offline,629
4820,08-08-2024,Makeup,Online,2876
4821,01-02-2023,Skincare,Online,5626
4822,09-12-2024,Skincare,Online,7429
4823,11/17/2024,Makeup,Offline,4894
4824,01-12-2023,Haircare,Offline,5630
4825,11/13/2023,BodyCare,Online,6906
4826,09-09-2023,Skincare,Online,2745
4827,06-08-2023,Haircare,Online,7501
4828,12-12-2023,Haircare,Offline,3052
4829,10/15/2024,Skincare,Online,10668
4830,11/21/2024,Makeup,Online,812
4831,01-10-2024,Makeup,Offline,10227
4832,9/19/2024,Haircare,Online,10639
4833,05-03-2024,Skincare,Online,4884
4834,09-10-2024,Haircare,Online,4243
4835,06-04-2023,Makeup,Offline,595
4836,01-12-2023,Haircare,Online,10513
4837,3/18/2024,BodyCare,Online,5427
4838,06-02-2024,Makeup,Online,7727
4839,11-01-2024,BodyCare,Online,6653
4840,10/28/2023,Makeup,Offline,2888
4841,12/18/2023,Skincare,Online,7884
4842,07-03-2024,Skincare,Offline,7079
4843,06-03-2023,Makeup,Offline,10971
4844,8/29/2024,Skincare,Offline,6121
4845,02-07-2023,Haircare,Offline,1694
4846,4/27/2023,Makeup,Online,5294
4847,2/25/2024,Makeup,Offline,5527
4848,3/26/2024,Makeup,Online,10495
4849,4/22/2024,BodyCare,Online,9224
4850,7/25/2024,Makeup,Offline,6768
4851,8/31/2023,Skincare,Offline,5789
4852,11-04-2023,Makeup,Offline,6284
4853,02-06-2024,BodyCare,Offline,2081
4854,6/13/2023,BodyCare,Offline,9082
4855,02-01-2023,Makeup,Online,3527
4856,02-01-2023,BodyCare,Offline,4976
4857,1/18/2024,Haircare,Offline,1507
4858,7/31/2023,Makeup,Offline,3177
4859,4/15/2023,Makeup,Online,5479
4860,6/18/2023,BodyCare,Online,4395
4861,3/23/2023,Makeup,Offline,8764
4862,10-11-2024,BodyCare,Offline,9644
4863,06-02-2024,Makeup,Online,6560
4864,2/18/2023,Skincare,Offline,2317
4865,4/29/2024,Makeup,Online,7614
4866,12-10-2023,Makeup,Online,10999
4867,06-08-2024,BodyCare,Online,8917
4868,5/15/2023,BodyCare,Online,4138
4869,05-04-2024,Makeup,Online,10566
4870,5/16/2023,Makeup,Offline,5419
4871,11-04-2023,Skincare,Online,9988
4872,08-08-2023,Skincare,Online,2243
4873,07-09-2024,Skincare,Online,1744
4874,6/28/2023,Skincare,Online,10567
4875,02-10-2024,Skincare,Online,5557
4876,07-06-2023,BodyCare,Online,7835
4877,1/22/2024,Makeup,Offline,10080
4878,08-12-2024,Haircare,Online,4588
4879,6/27/2023,Skincare,Offline,3742
4880,4/16/2023,BodyCare,Online,1662
4881,1/31/2024,BodyCare,Offline,4460
4882,4/24/2023,Haircare,Online,5863
4883,03-11-2024,Skincare,Online,5889
4884,7/16/2024,Makeup,Online,3397
4885,11-06-2024,BodyCare,Offline,10402
4886,9/26/2023,Makeup,Offline,5033
4887,8/31/2023,Skincare,Online,2825
4888,04-06-2024,BodyCare,Online,10292
4889,03-08-2023,Haircare,Online,4487
4890,06-01-2024,Skincare,Online,6819
4891,9/21/2023,BodyCare,Online,8835
4892,02-02-2024,BodyCare,Online,9599
4893,3/27/2024,Makeup,Online,10181
4894,8/27/2024,Makeup,Online,3912
4895,3/25/2023,BodyCare,Offline,3732
4896,12/31/2023,Makeup,Online,6876
4897,7/29/2024,Skincare,Offline,1937
4898,5/23/2023,Skincare,Online,3237
4899,08-11-2023,BodyCare,Offline,875
4900,9/19/2024,BodyCare,Online,6102
4901,3/14/2023,Haircare,Offline,3195
4902,01-06-2023,Haircare,Online,3209
4903,8/20/2023,Haircare,Online,10845
4904,9/17/2023,Skincare,Online,532
4905,10-10-2024,Makeup,Online,5259
4906,1/31/2024,Makeup,Online,3793
4907,01-05-2024,Skincare,Offline,7788
4908,08-11-2024,Skincare,Offline,9648
4909,01-12-2023,Haircare,Online,2245
4910,9/28/2023,Skincare,Online,1704
4911,06-10-2024,Makeup,Online,7504
4912,03-01-2023,BodyCare,Offline,5607
4913,10/22/2024,Haircare,Offline,9968
4914,8/24/2023,Makeup,Offline,9135
4915,02-01-2024,Makeup,Online,6750
4916,2/17/2024,BodyCare,Offline,1388
4917,12/29/2023,BodyCare,Offline,6771
4918,10/22/2024,Makeup,Offline,1997
4919,10/19/2023,Skincare,Offline,2473
4920,3/18/2024,BodyCare,Offline,6688
4921,8/23/2023,Skincare,Offline,9561
4922,2/28/2023,Skincare,Offline,1220
4923,12-12-2023,Haircare,Online,9967
4924,12/28/2023,Makeup,Online,1116
4925,3/20/2024,Makeup,Online,4625
4926,5/26/2024,Haircare,Offline,7089
4927,06-06-2023,BodyCare,Offline,9259
4928,1/27/2024,Haircare,Online,2296
4929,04-08-2024,Skincare,Online,10753
4930,8/26/2023,BodyCare,Offline,2482
4931,3/14/2024,Makeup,Online,8729
4932,10/25/2024,Makeup,Online,1511
4933,04-08-2023,BodyCare,Offline,4056
4934,8/15/2024,Skincare,Online,1601
4935,4/18/2024,BodyCare,Offline,3286
4936,12/20/2023,Skincare,Offline,4727
4937,02-10-2024,Makeup,Offline,5026
4938,8/17/2024,BodyCare,Online,4053
4939,11-11-2023,Skincare,Online,1884
4940,4/23/2023,Makeup,Online,3136
4941,2/26/2023,Makeup,Offline,6625
4942,7/20/2024,Makeup,Online,4079
4943,9/20/2024,Skincare,Offline,1455
4944,9/18/2024,Skincare,Online,2078
4945,3/14/2024,Skincare,Online,3310
4946,11/14/2023,Skincare,Online,8426
4947,8/15/2024,Haircare,Online,5644
4948,6/30/2024,Makeup,Online,3558
4949,9/25/2023,Makeup,Online,4914
4950,2/13/2024,BodyCare,Offline,8869
4951,9/30/2024,Skincare,Online,941
4952,09-11-2024,Makeup,Online,7006
4953,03-06-2024,Haircare,Online,1186
4954,02-11-2023,Makeup,Online,5466
4955,11-03-2024,BodyCare,Online,8278
4956,09-05-2023,Makeup,Online,10512
4957,1/31/2023,Makeup,Offline,3861
4958,7/16/2023,Skincare,Online,5988
4959,4/25/2024,BodyCare,Online,8714
4960,08-02-2023,Makeup,Online,3696
4961,7/15/2023,Skincare,Online,8165
4962,02-06-2024,Makeup,Offline,4324
4963,11-04-2023,Haircare,Online,1895
4964,10/26/2024,Makeup,Online,3152
4965,10/15/2023,Skincare,Online,10324
4966,2/26/2023,BodyCare,Offline,1264
4967,02-12-2023,Makeup,Offline,9656
4968,03-01-2024,Makeup,Online,727
4969,7/27/2024,Makeup,Online,8260
4970,03-05-2024,Haircare,Offline,9501
4971,02-06-2023,Makeup,Online,4434
4972,06-11-2024,BodyCare,Offline,4031
4973,12-04-2023,Skincare,Online,6428
4974,9/27/2024,Skincare,Online,4451
4975,02-06-2024,Makeup,Online,8367
4976,10/16/2023,Makeup,Offline,10112
4977,2/14/2023,Skincare,Online,8856
4978,03-11-2023,BodyCare,Online,4603
4979,03-12-2023,BodyCare,Online,1308
4980,9/13/2023,Skincare,Offline,2908
4981,9/19/2023,Makeup,Offline,4203
4982,9/19/2023,Skincare,Online,4655
4983,01-05-2023,BodyCare,Online,7657
4984,12/30/2023,Haircare,Online,10529
4985,4/29/2024,Skincare,Online,6348
4986,8/30/2023,Haircare,Offline,7625
4987,02-02-2024,Skincare,Offline,6430
4988,01-02-2023,Skincare,Online,5934
4989,5/31/2023,Haircare,Online,839
4990,3/15/2023,Skincare,Online,2505
4991,3/14/2023,Makeup,Online,8887
4992,04-12-2024,Skincare,Offline,6675
4993,9/17/2023,BodyCare,Online,7667
4994,11/18/2023,Skincare,Online,2542
4995,04-01-2024,Makeup,Online,8176
4996,08-04-2024,Skincare,Online,8068
4997,10-09-2024,Haircare,Offline,6397
4998,10-08-2023,Makeup,Online,10835
4999,7/29/2024,Makeup,Offline,5775
5000,06-01-2024,Skincare,Online,8543
5001,05-10-2023,Makeup,Online,8001
5002,3/25/2024,Makeup,Offline,10230
5003,10-07-2024,Skincare,Online,4359
5004,04-01-2024,Haircare,Online,4149
5005,8/31/2024,Makeup,Online,10473
5006,12/23/2023,Makeup,Offline,7108
5007,10-08-2023,Makeup,Online,10722
5008,10/19/2023,Makeup,Offline,9630
5009,6/24/2023,Skincare,Online,5427
5010,9/13/2023,Makeup,Online,3115
5011,2/16/2024,Skincare,Online,9883
5012,09-05-2024,Skincare,Online,10078
5013,8/27/2024,Skincare,Online,6370
5014,12-09-2023,Skincare,Online,6992
5015,10/25/2023,Makeup,Offline,4259
5016,6/16/2024,Makeup,Offline,3732
5017,07-09-2023,Makeup,Online,9167
5018,04-12-2024,Makeup,Online,8336
5019,9/28/2024,Skincare,Online,6304
5020,8/18/2024,Makeup,Online,7541
5021,08-06-2024,BodyCare,Offline,1544
5022,9/16/2024,Makeup,Online,3229
5023,8/29/2023,Makeup,Offline,2731
5024,9/21/2024,Skincare,Offline,1538
5025,7/17/2023,Skincare,Offline,4986
5026,08-03-2023,Skincare,Online,9943
5027,08-12-2024,Skincare,Online,10568
5028,1/23/2023,Skincare,Offline,8924
5029,3/24/2024,Makeup,Online,8818
5030,1/22/2024,Makeup,Online,9339
5031,09-09-2023,BodyCare,Online,9753
5032,08-09-2024,Haircare,Online,8419
5033,5/29/2024,Haircare,Online,3643
5034,6/20/2023,Skincare,Online,6285
5035,07-12-2023,Skincare,Online,1428
5036,08-03-2023,BodyCare,Online,5715
5037,01-05-2023,Makeup,Online,831
5038,06-11-2023,Skincare,Online,1897
5039,11-12-2023,Makeup,Offline,6864
5040,5/31/2024,Makeup,Online,3949
5041,11/20/2023,Makeup,Offline,4017
5042,04-09-2023,Skincare,Offline,9233
5043,3/28/2024,Makeup,Offline,8369
5044,12/16/2023,Haircare,Offline,4500
5045,09-01-2024,Skincare,Online,7279
5046,02-08-2024,Skincare,Online,3251
5047,10-11-2024,Skincare,Online,1814
5048,6/21/2023,Makeup,Online,6795
5049,06-02-2024,BodyCare,Online,5291
5050,10-11-2024,BodyCare,Offline,10605
5051,05-11-2024,Skincare,Online,6882
5052,5/20/2024,Haircare,Offline,1503
5053,6/22/2024,BodyCare,Online,8606
5054,06-05-2024,BodyCare,Online,1836
5055,05-02-2024,Skincare,Online,3887
5056,05-01-2023,Makeup,Online,2408
5057,6/15/2023,BodyCare,Online,4583
5058,6/29/2023,BodyCare,Offline,9832
5059,07-09-2023,Skincare,Offline,2064
5060,11/20/2023,Makeup,Offline,5856
5061,4/22/2024,Makeup,Online,7713
5062,04-04-2023,Haircare,Online,6432
5063,10/16/2023,Haircare,Online,8160
5064,7/21/2024,Skincare,Online,8228
5065,4/28/2023,BodyCare,Offline,1995
5066,8/16/2024,Skincare,Online,7195
5067,6/30/2023,Skincare,Offline,7357
5068,07-09-2023,Skincare,Online,4618
5069,10/21/2023,Makeup,Online,9372
5070,5/16/2024,Skincare,Online,9393
5071,4/24/2024,Makeup,Online,9616
5072,11-10-2024,Makeup,Offline,3650
5073,05-11-2023,Makeup,Online,6137
5074,10-06-2024,Makeup,Online,1173
5075,11-04-2023,Skincare,Online,7808
5076,03-06-2024,Makeup,Online,4795
5077,05-09-2023,BodyCare,Online,7441
5078,05-08-2024,Makeup,Offline,5355
5079,07-08-2024,Skincare,Online,2766
5080,7/28/2023,BodyCare,Offline,8828
5081,12-08-2023,Makeup,Offline,9562
5082,6/30/2023,Makeup,Offline,561
5083,3/28/2024,Makeup,Online,5452
5084,12/18/2023,Makeup,Online,6990
5085,3/26/2024,BodyCare,Offline,3778
5086,03-12-2024,Makeup,Online,4109
5087,7/28/2024,Skincare,Online,8197
5088,4/14/2023,Makeup,Offline,7304
5089,10-05-2023,Makeup,Online,783
5090,7/30/2024,BodyCare,Online,5219
5091,02-09-2024,BodyCare,Online,8092
5092,05-07-2024,Makeup,Offline,5689
5093,11/22/2024,Skincare,Offline,3804
5094,05-08-2024,Skincare,Online,9461
5095,6/25/2023,Skincare,Online,2819
5096,12/18/2023,Skincare,Online,734
5097,3/19/2024,Makeup,Online,1606
5098,10/20/2023,Skincare,Online,1940
5099,2/29/2024,Skincare,Offline,1292
5100,4/17/2024,Makeup,Offline,8902
5101,04-07-2023,Skincare,Online,8984
5102,2/14/2024,Skincare,Online,8024
5103,11/14/2023,Makeup,Online,7592
5104,8/27/2023,Haircare,Offline,2762
5105,02-09-2024,Makeup,Online,9563
5106,12-03-2023,Makeup,Online,9297
5107,01-11-2023,BodyCare,Online,2742
5108,6/21/2023,Makeup,Online,10376
5109,03-01-2023,Skincare,Offline,1972
5110,07-06-2023,Skincare,Offline,8542
5111,12/14/2023,BodyCare,Offline,9301
5112,3/22/2024,BodyCare,Online,3964
5113,5/15/2024,Makeup,Offline,8706
5114,9/21/2024,BodyCare,Offline,4443
5115,06-03-2024,Makeup,Online,704
5116,01-07-2024,Skincare,Online,1374
5117,1/30/2023,Makeup,Online,5502
5118,4/13/2023,BodyCare,Online,3750
5119,10/27/2024,Skincare,Offline,856
5120,02-07-2023,Skincare,Offline,2849
5121,1/17/2023,Makeup,Offline,1706
5122,4/25/2024,Skincare,Online,1301
5123,1/25/2023,Skincare,Online,10217
5124,05-02-2024,Haircare,Offline,7266
5125,06-01-2023,Makeup,Online,8098
5126,02-10-2024,Makeup,Offline,7117
5127,10/14/2023,BodyCare,Online,9585
5128,10/16/2023,Makeup,Offline,7583
5129,8/20/2023,Haircare,Online,4899
5130,01-04-2024,Haircare,Offline,9833
5131,3/25/2024,BodyCare,Offline,10521
5132,2/16/2023,Makeup,Online,6805
5133,9/13/2023,Makeup,Online,3833
5134,11/23/2023,Skincare,Offline,5161
5135,09-10-2023,Makeup,Offline,9975
5136,09-04-2024,BodyCare,Online,10946
5137,3/14/2024,Haircare,Online,1529
5138,5/24/2023,Makeup,Online,6974
5139,8/20/2023,Makeup,Offline,8562
5140,11-04-2024,Skincare,Online,9389
5141,4/15/2024,Makeup,Online,4809
5142,7/17/2023,Skincare,Online,2928
5143,10/16/2024,Makeup,Offline,2037
5144,01-10-2023,Makeup,Online,4615
5145,10/30/2024,BodyCare,Offline,9411
5146,1/20/2023,Skincare,Online,5271
5147,07-02-2024,Haircare,Offline,10019
5148,10/25/2024,Makeup,Offline,5004
5149,11-04-2024,Makeup,Offline,2605
5150,7/15/2023,Makeup,Offline,6064
5151,7/25/2024,Makeup,Online,4304
5152,6/21/2023,Makeup,Online,8321
5153,3/13/2023,Skincare,Online,2037
5154,12/15/2023,Skincare,Online,10507
5155,04-05-2024,Skincare,Online,2357
5156,05-12-2024,Makeup,Offline,6449
5157,12/19/2023,Makeup,Offline,6107
5158,7/25/2023,Makeup,Offline,7120
5159,4/21/2023,Haircare,Online,3863
5160,5/29/2023,Skincare,Online,7957
5161,5/29/2024,Makeup,Online,1934
5162,6/26/2024,Makeup,Online,9961
5163,09-02-2023,Makeup,Offline,3833
5164,11-03-2023,Skincare,Online,4526
5165,6/25/2024,Makeup,Offline,10795
5166,5/15/2023,Skincare,Offline,691
5167,5/18/2023,Skincare,Online,10135
5168,9/16/2023,BodyCare,Offline,4829
5169,7/16/2024,BodyCare,Offline,4712
5170,7/19/2023,Makeup,Online,1845
5171,8/19/2024,Makeup,Online,3127
5172,7/20/2023,Makeup,Online,10184
5173,08-05-2023,Makeup,Online,4845
5174,10-06-2023,BodyCare,Online,10297
5175,5/29/2023,Makeup,Online,3258
5176,11-04-2023,Makeup,Online,7433
5177,9/25/2023,Skincare,Online,5514
5178,10/27/2024,BodyCare,Online,6030
5179,11/16/2024,Skincare,Online,11000
5180,06-09-2024,Skincare,Offline,9729
5181,04-09-2024,Haircare,Online,6547
5182,02-05-2024,Makeup,Online,9974
5183,8/25/2024,BodyCare,Offline,2636
5184,02-01-2024,Skincare,Online,3778
5185,07-09-2024,Makeup,Offline,872
5186,03-02-2024,Makeup,Offline,7940
5187,6/18/2023,BodyCare,Online,413
5188,08-11-2023,Skincare,Online,7264
5189,1/21/2024,Haircare,Online,2063
5190,03-08-2023,Makeup,Offline,886
5191,7/24/2024,Makeup,Online,545
5192,9/19/2023,Makeup,Offline,5807
5193,09-07-2023,Skincare,Offline,888
5194,10/30/2024,Makeup,Online,5311
5195,4/28/2024,Makeup,Offline,7917
5196,10-06-2023,Makeup,Online,1726
5197,3/15/2023,Makeup,Online,6354
5198,03-09-2024,Makeup,Online,1509
5199,02-03-2024,BodyCare,Online,401
5200,01-11-2023,Makeup,Online,9403
5201,11/25/2023,BodyCare,Online,415
5202,2/18/2024,Makeup,Online,10438
5203,9/20/2023,Makeup,Offline,2393
5204,4/19/2024,BodyCare,Online,8574
5205,2/24/2023,BodyCare,Online,6154
5206,06-11-2024,Makeup,Online,4330
5207,7/17/2024,BodyCare,Online,966
5208,7/28/2024,Makeup,Online,6827
5209,1/28/2023,Makeup,Online,3035
5210,08-08-2023,Haircare,Offline,1096
5211,01-10-2024,Skincare,Online,6530
5212,4/23/2023,Haircare,Online,5112
5213,11/16/2024,Makeup,Online,3394
5214,01-02-2024,Skincare,Online,3925
5215,10/16/2024,BodyCare,Offline,4775
5216,4/27/2023,Skincare,Online,9631
5217,11/26/2023,Makeup,Online,2969
5218,1/20/2024,Skincare,Online,3601
5219,7/30/2024,Haircare,Offline,10571
5220,6/21/2024,Skincare,Online,6095
5221,7/26/2024,Makeup,Offline,6007
5222,4/28/2024,BodyCare,Online,6896
5223,02-04-2024,Makeup,Online,8565
5224,11/22/2024,Makeup,Online,5440
5225,5/31/2023,Makeup,Online,10794
5226,03-05-2023,Makeup,Offline,9432
5227,6/27/2024,BodyCare,Offline,3047
5228,08-03-2024,BodyCare,Online,6628
5229,07-12-2023,Skincare,Online,9193
5230,9/22/2023,Skincare,Online,7731
5231,2/19/2023,Skincare,Online,6568
5232,08-11-2023,Skincare,Online,1944
5233,06-01-2023,Skincare,Online,1125
5234,04-06-2023,Makeup,Online,2369
5235,5/21/2023,Haircare,Online,5306
5236,01-06-2023,Skincare,Online,5867
5237,09-08-2024,Skincare,Online,6975
5238,08-12-2024,Makeup,Online,9255
5239,02-01-2023,Makeup,Offline,8155
5240,07-09-2024,Haircare,Offline,9881
5241,5/23/2023,Haircare,Online,423
5242,4/19/2023,Makeup,Offline,1330
5243,05-06-2024,Makeup,Offline,4003
5244,4/21/2023,Skincare,Online,9786
5245,4/24/2023,BodyCare,Offline,6242
5246,11-04-2024,BodyCare,Online,6453
5247,10/21/2024,Skincare,Online,6825
5248,05-03-2023,Skincare,Online,4671
5249,3/23/2024,BodyCare,Online,8011
5250,7/18/2023,Makeup,Online,6854
5251,12/21/2023,Skincare,Online,4674
5252,5/16/2023,Haircare,Offline,4134
5253,03-11-2023,Makeup,Online,10401
5254,9/14/2024,Haircare,Online,2786
