CustomerID,support_interacation_count,problem type,support_resolution_time,resolution_satisfication
3942,5,Late Delivery,24,5
3943,2,Wrong Item Received,11,3
3944,1,Product Quality,14,10
3945,4,Late Delivery,2,10
3946,9,Side Effects,5,6
3947,9,Product Quality,19,3
3948,5,Product Quality,23,10
3949,3,Late Delivery,9,8
3950,5,Product Quality,21,8
3951,7,Product Quality,9,1
3952,1,Product Quality,6,6
3953,2,Late Delivery,5,3
3954,9,Late Delivery,7,6
3955,6,Product Quality,7,6
3956,3,Product Quality,21,2
3957,3,Product Quality,15,8
3958,2,Late Delivery,15,3
3959,3,Product Quality,6,1
3960,8,Product Quality,7,1
3961,10,Wrong Item Received,17,7
3962,9,Side Effects,16,6
3963,3,Product Quality,2,3
3964,5,Late Delivery,16,2
3965,9,Product Quality,23,10
3966,2,Late Delivery,19,9
3967,6,Side Effects,17,6
3968,1,Product Quality,6,3
3969,1,Side Effects,12,6
3970,8,Late Delivery,21,10
3971,6,Wrong Item Received,6,8
3972,8,Product Quality,7,5
3973,4,Late Delivery,8,2
3974,10,Product Quality,22,9
3975,5,Product Quality,21,10
3976,1,Late Delivery,12,8
3977,8,Product Quality,23,3
3978,9,Late Delivery,23,9
3979,3,Other,22,6
3980,3,Product Quality,6,9
3981,1,Product Quality,9,5
3982,1,Late Delivery,18,5
3983,6,Product Quality,2,5
3984,6,Late Delivery,7,7
3985,7,Product Quality,10,5
3986,8,Side Effects,11,6
3987,8,Product Quality,9,2
3988,1,Side Effects,1,1
3989,8,Product Quality,18,1
3990,4,Product Quality,6,6
3991,5,Late Delivery,24,3
3992,10,Side Effects,18,9
3993,9,Late Delivery,14,1
3994,4,Late Delivery,7,5
3995,2,Side Effects,3,4
3996,9,Late Delivery,15,8
3997,9,Late Delivery,23,7
3998,7,Late Delivery,3,3
3999,8,Wrong Item Received,21,6
4000,5,Other,11,7
4001,1,Product Quality,22,6
4002,1,Product Quality,7,5
4003,7,Late Delivery,19,8
4004,10,Late Delivery,15,1
4005,9,Product Quality,3,3
4006,6,Product Quality,21,9
4007,9,Product Quality,7,4
4008,5,Product Quality,10,7
4009,9,Late Delivery,7,4
4010,3,Product Quality,2,1
4011,6,Late Delivery,12,5
4012,8,Product Quality,9,6
4013,9,Product Quality,22,10
4014,10,Product Quality,20,4
4015,6,Late Delivery,20,3
4016,3,Wrong Item Received,13,6
4017,8,Product Quality,21,5
4018,3,Other,21,5
4019,5,Side Effects,24,10
4020,6,Product Quality,23,1
4021,2,Product Quality,15,3
4022,7,Product Quality,1,9
4023,6,Late Delivery,12,10
4024,8,Late Delivery,22,1
4025,7,Product Quality,7,8
4026,5,Wrong Item Received,16,8
4027,10,Side Effects,7,6
4028,6,Late Delivery,23,9
4029,5,Side Effects,13,5
4030,3,Product Quality,16,6
4031,2,Side Effects,9,6
4032,6,Product Quality,10,4
4033,9,Product Quality,6,2
4034,9,Product Quality,21,1
4035,5,Product Quality,17,3
4036,4,Product Quality,21,6
4037,8,Product Quality,13,4
4038,8,Late Delivery,23,3
4039,8,Product Quality,10,2
4040,8,Late Delivery,9,1
4041,5,Product Quality,23,4
4042,6,Late Delivery,12,5
4043,9,Product Quality,21,9
4044,10,Product Quality,14,1
4045,4,Product Quality,8,3
4046,8,Side Effects,3,2
4047,9,Product Quality,2,4
4048,1,Late Delivery,18,1
4049,8,Late Delivery,11,4
4050,8,Product Quality,21,8
4051,1,Side Effects,9,5
4052,3,Side Effects,2,7
4053,5,Product Quality,18,7
4054,1,Product Quality,22,6
4055,3,Late Delivery,3,10
4056,2,Side Effects,9,8
4057,1,Product Quality,3,7
4058,7,Product Quality,3,4
4059,5,Late Delivery,8,3
4060,4,Side Effects,21,5
4061,10,Product Quality,5,9
4062,10,Side Effects,1,9
4063,2,Product Quality,11,2
4064,7,Side Effects,24,1
4065,2,Wrong Item Received,15,8
4066,8,Late Delivery,14,4
4067,2,Side Effects,22,9
4068,5,Late Delivery,17,9
4069,3,Product Quality,20,7
4070,3,Late Delivery,15,5
4071,2,Product Quality,16,2
4072,5,Other,4,2
4073,6,Product Quality,23,1
4074,7,Side Effects,11,4
4075,7,Wrong Item Received,24,8
4076,10,Product Quality,24,9
4077,5,Product Quality,21,1
4078,6,Product Quality,18,9
4079,8,Late Delivery,8,6
4080,10,Product Quality,24,6
4081,1,Side Effects,15,9
4082,8,Late Delivery,1,6
4083,7,Late Delivery,23,6
4084,3,Late Delivery,19,1
4085,2,Product Quality,5,2
4086,1,Product Quality,13,4
4087,5,Product Quality,22,4
4088,2,Product Quality,7,3
4089,10,Side Effects,18,10
4090,1,Product Quality,16,8
4091,3,Other,13,7
4092,10,Product Quality,21,10
4093,6,Late Delivery,6,10
4094,10,Product Quality,18,8
4095,8,Product Quality,9,3
4096,6,Product Quality,2,9
4097,6,Product Quality,6,2
4098,5,Late Delivery,16,2
4099,4,Product Quality,14,9
4100,5,Product Quality,14,10
4101,8,Side Effects,13,3
4102,10,Product Quality,2,9
4103,4,Product Quality,20,8
4104,6,Side Effects,24,2
4105,3,Wrong Item Received,22,3
4106,10,Product Quality,18,6
4107,4,Side Effects,17,6
4108,9,Other,9,7
4109,3,Side Effects,3,7
4110,8,Side Effects,8,8
4111,2,Product Quality,20,2
4112,4,Late Delivery,19,3
4113,6,Product Quality,3,2
4114,5,Product Quality,9,9
4115,8,Side Effects,2,6
4116,9,Side Effects,13,7
4117,10,Late Delivery,9,8
4118,5,Other,6,2
4119,7,Side Effects,2,3
4120,4,Product Quality,20,10
4121,7,Late Delivery,7,10
4122,8,Product Quality,2,7
4123,9,Side Effects,24,4
4124,3,Side Effects,3,3
4125,6,Wrong Item Received,7,7
4126,6,Late Delivery,9,10
4127,9,Late Delivery,10,1
4128,7,Product Quality,5,7
4129,1,Late Delivery,9,1
4130,4,Product Quality,19,4
4131,8,Product Quality,15,9
4132,6,Product Quality,2,7
4133,2,Product Quality,7,7
4134,2,Late Delivery,9,2
4135,3,Product Quality,3,9
4136,10,Product Quality,21,1
4137,2,Product Quality,21,10
4138,5,Side Effects,10,3
4139,10,Product Quality,24,3
4140,8,Product Quality,18,10
4141,6,Side Effects,19,4
4142,2,Side Effects,17,1
4143,6,Late Delivery,15,3
4144,6,Side Effects,14,10
4145,6,Product Quality,23,6
4146,5,Product Quality,19,3
4147,10,Product Quality,2,1
4148,3,Product Quality,21,8
4149,7,Product Quality,24,10
4150,9,Side Effects,11,7
4151,5,Product Quality,1,3
4152,6,Late Delivery,3,2
4153,6,Side Effects,2,9
4154,6,Product Quality,1,1
4155,5,Product Quality,13,8
4156,8,Product Quality,15,9
4157,9,Other,21,10
4158,5,Product Quality,4,1
4159,8,Product Quality,4,7
4160,6,Wrong Item Received,6,4
4161,4,Product Quality,3,2
4162,9,Side Effects,20,5
4163,7,Product Quality,10,4
4164,10,Side Effects,17,6
4165,2,Wrong Item Received,14,9
4166,2,Product Quality,6,1
4167,9,Product Quality,21,7
4168,10,Product Quality,21,5
4169,2,Late Delivery,3,5
4170,7,Side Effects,19,5
4171,3,Product Quality,16,8
4172,10,Product Quality,10,6
4173,2,Late Delivery,22,5
4174,9,Side Effects,13,6
4175,6,Side Effects,14,3
4176,3,Product Quality,12,9
4177,2,Product Quality,16,10
4178,6,Product Quality,19,8
4179,9,Product Quality,22,6
4180,4,Other,3,6
4181,5,Wrong Item Received,24,10
4182,10,Product Quality,10,7
4183,4,Side Effects,9,6
4184,10,Late Delivery,8,9
4185,7,Other,10,10
4186,3,Side Effects,22,5
4187,10,Wrong Item Received,9,9
4188,8,Product Quality,11,10
4189,2,Other,22,4
4190,8,Product Quality,19,5
4191,7,Late Delivery,18,5
4192,10,Product Quality,4,1
4193,1,Product Quality,1,10
4194,2,Late Delivery,18,2
4195,9,Product Quality,20,10
4196,10,Side Effects,7,2
4197,1,Wrong Item Received,6,3
4198,5,Product Quality,19,7
4199,8,Late Delivery,23,10
4200,5,Product Quality,4,3
4201,7,Wrong Item Received,2,7
4202,7,Side Effects,13,3
4203,10,Product Quality,23,5
4204,4,Late Delivery,17,9
4205,4,Product Quality,1,8
4206,7,Other,10,10
4207,7,Wrong Item Received,23,4
4208,8,Product Quality,10,3
4209,3,Product Quality,16,3
4210,3,Product Quality,19,1
4211,7,Late Delivery,21,9
4212,10,Product Quality,13,10
4213,9,Late Delivery,15,6
4214,3,Wrong Item Received,4,5
4215,8,Product Quality,20,7
4216,10,Product Quality,24,2
4217,10,Wrong Item Received,9,4
4218,10,Late Delivery,18,3
4219,10,Product Quality,2,1
4220,3,Product Quality,12,8
4221,3,Product Quality,1,1
4222,7,Late Delivery,15,9
4223,9,Late Delivery,12,1
4224,10,Product Quality,5,4
4225,5,Side Effects,4,7
4226,7,Other,17,6
4227,7,Product Quality,12,8
4228,3,Side Effects,22,5
4229,8,Product Quality,9,1
4230,7,Product Quality,19,3
4231,8,Product Quality,19,8
4232,6,Wrong Item Received,9,1
4233,6,Side Effects,14,5
4234,10,Product Quality,11,8
4235,2,Product Quality,2,4
4236,10,Product Quality,6,10
4237,1,Late Delivery,13,1
4238,7,Late Delivery,19,8
4239,7,Late Delivery,7,3
4240,7,Side Effects,11,8
4241,1,Late Delivery,20,4
4242,5,Late Delivery,20,8
4243,3,Wrong Item Received,17,7
4244,9,Product Quality,15,2
4245,4,Product Quality,6,8
4246,8,Product Quality,2,7
4247,2,Side Effects,13,2
4248,9,Late Delivery,17,1
4249,2,Product Quality,23,5
4250,4,Product Quality,4,7
4251,9,Side Effects,1,10
4252,5,Other,7,1
4253,4,Product Quality,1,10
4254,9,Late Delivery,6,1
4255,4,Product Quality,11,1
4256,1,Product Quality,12,7
4257,2,Late Delivery,8,1
4258,10,Side Effects,20,10
4259,8,Product Quality,20,7
4260,3,Product Quality,20,3
4261,2,Wrong Item Received,15,7
4262,9,Product Quality,12,10
4263,1,Late Delivery,7,6
4264,10,Late Delivery,14,9
4265,9,Product Quality,14,6
4266,4,Late Delivery,6,9
4267,2,Side Effects,2,10
4268,10,Product Quality,15,2
4269,9,Product Quality,23,8
4270,4,Product Quality,17,5
4271,4,Late Delivery,3,3
4272,1,Product Quality,21,2
4273,8,Other,17,10
4274,1,Other,19,8
4275,10,Side Effects,21,4
4276,6,Side Effects,3,6
4277,5,Late Delivery,18,6
4278,6,Wrong Item Received,20,6
4279,2,Product Quality,2,5
4280,9,Product Quality,6,7
4281,10,Product Quality,21,2
4282,3,Product Quality,5,1
4283,1,Wrong Item Received,3,10
4284,2,Product Quality,3,3
4285,6,Product Quality,9,3
4286,8,Product Quality,20,2
4287,9,Side Effects,6,5
4288,9,Product Quality,24,10
4289,9,Late Delivery,2,9
4290,5,Product Quality,11,10
4291,5,Product Quality,10,3
4292,4,Side Effects,10,7
4293,6,Product Quality,17,5
4294,4,Product Quality,14,9
4295,7,Product Quality,5,4
4296,9,Product Quality,1,5
4297,10,Product Quality,11,7
4298,6,Product Quality,5,8
4299,6,Product Quality,18,7
4300,1,Product Quality,18,1
4301,6,Product Quality,7,9
4302,7,Product Quality,18,8
4303,5,Late Delivery,9,5
4304,4,Product Quality,11,9
4305,6,Side Effects,2,5
4306,2,Product Quality,10,7
4307,10,Late Delivery,2,2
4308,7,Wrong Item Received,22,4
4309,9,Side Effects,24,10
4310,9,Product Quality,21,2
4311,9,Side Effects,3,10
4312,8,Product Quality,24,9
4313,4,Product Quality,10,9
4314,6,Product Quality,6,4
4315,4,Side Effects,6,5
4316,10,Side Effects,18,3
4317,5,Product Quality,12,2
4318,6,Side Effects,11,7
4319,7,Product Quality,7,5
4320,8,Other,16,8
4321,4,Product Quality,19,2
4322,6,Late Delivery,17,1
4323,3,Product Quality,16,6
4324,9,Late Delivery,5,8
4325,2,Product Quality,16,1
4326,8,Product Quality,8,10
4327,10,Late Delivery,19,10
4328,5,Product Quality,7,2
4329,1,Product Quality,19,2
4330,4,Late Delivery,5,1
4331,7,Late Delivery,2,3
4332,3,Product Quality,16,3
4333,7,Product Quality,14,10
4334,4,Product Quality,13,8
4335,3,Late Delivery,9,8
4336,3,Product Quality,24,8
4337,5,Product Quality,24,3
4338,5,Product Quality,5,5
4339,10,Late Delivery,12,4
4340,9,Late Delivery,2,4
4341,9,Late Delivery,17,5
4342,8,Other,3,3
4343,3,Late Delivery,2,2
4344,1,Product Quality,2,6
4345,1,Product Quality,23,3
4346,10,Product Quality,8,5
4347,2,Side Effects,23,3
4348,3,Product Quality,21,5
4349,2,Product Quality,22,8
4350,5,Product Quality,22,9
4351,6,Product Quality,9,4
4352,2,Late Delivery,4,6
4353,5,Product Quality,5,7
4354,4,Product Quality,14,9
4355,3,Side Effects,1,8
4356,2,Late Delivery,1,3
4357,6,Product Quality,22,7
4358,6,Product Quality,18,1
4359,3,Product Quality,16,5
4360,7,Late Delivery,5,5
4361,7,Product Quality,3,4
4362,2,Wrong Item Received,17,5
4363,3,Side Effects,21,10
4364,4,Late Delivery,8,7
4365,1,Product Quality,21,3
4366,6,Late Delivery,12,10
4367,6,Late Delivery,17,7
4368,4,Product Quality,3,8
4369,9,Product Quality,11,6
4370,1,Product Quality,21,3
4371,6,Product Quality,22,4
4372,4,Product Quality,17,3
4373,5,Product Quality,8,6
4374,8,Product Quality,19,2
4375,9,Product Quality,19,1
4376,9,Product Quality,14,2
4377,10,Side Effects,23,7
4378,1,Late Delivery,21,5
4379,4,Product Quality,15,4
4380,2,Side Effects,17,10
4381,8,Other,15,10
4382,10,Product Quality,11,9
4383,2,Product Quality,24,5
4384,8,Product Quality,15,10
4385,2,Other,5,10
4386,1,Product Quality,7,2
4387,4,Other,6,4
4388,2,Other,5,2
4389,3,Product Quality,21,2
4390,8,Product Quality,5,9
4391,9,Product Quality,7,8
4392,2,Product Quality,5,9
4393,3,Late Delivery,14,2
4394,6,Product Quality,17,2
4395,7,Late Delivery,9,8
4396,10,Product Quality,13,1
4397,6,Product Quality,14,9
4398,1,Late Delivery,7,4
4399,10,Product Quality,16,7
4400,4,Product Quality,13,6
4401,1,Product Quality,10,2
4402,4,Product Quality,19,1
4403,6,Product Quality,19,1
4404,7,Late Delivery,2,2
4405,10,Product Quality,11,9
4406,5,Product Quality,17,6
4407,7,Product Quality,19,6
4408,6,Side Effects,10,7
4409,6,Product Quality,4,8
4410,8,Product Quality,10,4
4411,5,Product Quality,15,3
4412,8,Late Delivery,21,8
4413,9,Product Quality,19,9
4414,10,Product Quality,7,7
4415,7,Late Delivery,17,8
4416,7,Product Quality,2,2
4417,3,Late Delivery,4,5
4418,10,Other,1,2
4419,5,Late Delivery,13,2
4420,8,Product Quality,21,10
4421,3,Product Quality,7,2
4422,2,Product Quality,21,7
4423,7,Product Quality,18,5
4424,9,Side Effects,6,8
4425,3,Product Quality,15,10
4426,6,Product Quality,11,5
4427,7,Side Effects,21,1
4428,8,Product Quality,10,9
4429,8,Product Quality,4,7
4430,6,Late Delivery,1,10
4431,7,Late Delivery,11,9
4432,7,Product Quality,17,3
4433,5,Product Quality,16,9
4434,9,Side Effects,16,7
4435,8,Other,10,9
4436,7,Late Delivery,1,3
4437,2,Late Delivery,1,2
4438,2,Late Delivery,23,9
4439,8,Late Delivery,17,10
4440,9,Late Delivery,10,1
4441,5,Product Quality,6,3
4442,6,Product Quality,4,4
4443,9,Late Delivery,8,10
4444,1,Side Effects,20,9
4445,4,Side Effects,11,9
4446,7,Side Effects,23,5
4447,6,Late Delivery,12,9
4448,5,Side Effects,17,2
4449,6,Late Delivery,2,1
4450,7,Wrong Item Received,22,2
4451,10,Product Quality,3,1
4452,3,Late Delivery,24,5
4453,9,Product Quality,20,8
4454,8,Side Effects,2,1
4455,3,Product Quality,8,1
4456,9,Product Quality,20,4
4457,4,Product Quality,21,10
4458,6,Late Delivery,15,5
4459,8,Product Quality,6,10
4460,6,Product Quality,9,6
4461,8,Product Quality,6,5
4462,3,Late Delivery,9,8
4463,4,Late Delivery,11,3
4464,5,Product Quality,13,6
4465,8,Other,4,8
4466,9,Wrong Item Received,18,7
4467,3,Product Quality,20,5
4468,6,Late Delivery,11,2
4469,9,Late Delivery,22,10
4470,10,Product Quality,11,8
4471,7,Product Quality,9,8
4472,5,Product Quality,17,2
4473,10,Product Quality,13,2
4474,1,Side Effects,19,1
4475,7,Other,2,6
4476,5,Product Quality,2,9
4477,2,Product Quality,9,5
4478,5,Product Quality,9,2
4479,1,Product Quality,24,5
4480,8,Side Effects,21,7
4481,6,Side Effects,22,10
4482,3,Late Delivery,17,3
4483,7,Product Quality,6,9
4484,7,Product Quality,12,5
4485,4,Side Effects,7,7
4486,6,Product Quality,20,6
4487,9,Side Effects,2,1
4488,2,Product Quality,22,8
4489,8,Product Quality,4,3
4490,1,Late Delivery,18,8
4491,2,Wrong Item Received,4,4
4492,5,Product Quality,3,2
4493,8,Late Delivery,7,7
4494,5,Late Delivery,22,7
4495,8,Product Quality,19,7
4496,7,Product Quality,17,6
4497,6,Late Delivery,22,9
4498,6,Product Quality,19,5
4499,4,Side Effects,7,1
4500,10,Late Delivery,12,4
4501,3,Product Quality,4,2
4502,10,Product Quality,14,2
4503,7,Product Quality,8,4
4504,9,Wrong Item Received,23,5
4505,9,Product Quality,24,6
4506,4,Late Delivery,17,9
4507,7,Product Quality,2,2
4508,7,Product Quality,5,5
4509,7,Other,7,2
4510,7,Product Quality,4,9
4511,4,Product Quality,10,7
4512,1,Product Quality,6,7
4513,4,Product Quality,4,7
4514,1,Late Delivery,16,4
4515,5,Late Delivery,1,2
4516,5,Product Quality,8,3
4517,9,Wrong Item Received,24,2
4518,10,Late Delivery,1,10
4519,5,Product Quality,21,6
4520,8,Other,2,9
4521,5,Side Effects,1,10
4522,2,Product Quality,12,4
4523,5,Side Effects,17,6
4524,5,Product Quality,9,6
4525,8,Product Quality,7,10
4526,3,Side Effects,23,2
4527,6,Late Delivery,12,1
4528,9,Late Delivery,1,4
4529,9,Wrong Item Received,19,4
4530,1,Product Quality,9,10
4531,7,Side Effects,2,5
4532,4,Product Quality,7,4
4533,8,Product Quality,7,2
4534,4,Product Quality,12,6
4535,5,Late Delivery,24,1
4536,3,Late Delivery,1,4
4537,7,Product Quality,20,8
4538,4,Late Delivery,18,3
4539,3,Product Quality,12,5
4540,5,Wrong Item Received,5,10
4541,5,Other,20,10
4542,1,Late Delivery,16,1
4543,10,Side Effects,5,7
4544,5,Product Quality,7,3
4545,3,Late Delivery,3,1
4546,6,Product Quality,2,6
4547,9,Side Effects,3,7
4548,7,Product Quality,20,2
4549,6,Other,20,2
4550,3,Other,18,3
4551,4,Late Delivery,18,5
4552,8,Product Quality,24,4
4553,7,Side Effects,20,2
4554,2,Late Delivery,19,5
4555,4,Wrong Item Received,13,8
4556,5,Wrong Item Received,20,5
4557,5,Side Effects,12,7
4558,8,Side Effects,23,3
4559,5,Side Effects,8,4
4560,2,Late Delivery,12,8
4561,9,Late Delivery,1,2
4562,9,Product Quality,4,10
4563,8,Side Effects,1,6
4564,3,Product Quality,24,4
4565,10,Product Quality,22,10
4566,5,Side Effects,4,10
4567,9,Product Quality,15,8
4568,9,Other,12,10
4569,4,Side Effects,14,4
4570,6,Product Quality,16,7
4571,5,Late Delivery,18,7
4572,7,Side Effects,19,5
4573,3,Product Quality,9,8
4574,6,Product Quality,4,10
4575,3,Product Quality,17,4
4576,7,Product Quality,6,7
4577,4,Late Delivery,2,6
4578,5,Side Effects,11,5
4579,8,Product Quality,10,1
4580,5,Product Quality,16,7
4581,5,Product Quality,11,3
4582,9,Side Effects,21,2
4583,4,Late Delivery,9,3
4584,3,Late Delivery,17,4
4585,9,Product Quality,1,5
4586,8,Product Quality,8,6
4587,5,Product Quality,3,2
4588,2,Other,14,10
4589,7,Product Quality,9,10
4590,10,Product Quality,12,2
4591,5,Product Quality,15,5
4592,9,Late Delivery,10,6
4593,7,Side Effects,12,9
4594,6,Product Quality,20,1
4595,4,Late Delivery,9,6
4596,10,Product Quality,7,2
4597,6,Product Quality,18,5
4598,2,Product Quality,21,8
4599,3,Product Quality,2,5
4600,5,Other,8,10
4601,5,Product Quality,9,2
4602,2,Product Quality,21,8
4603,6,Late Delivery,13,4
4604,1,Side Effects,2,6
4605,5,Product Quality,9,9
4606,8,Late Delivery,11,7
4607,7,Late Delivery,6,2
4608,5,Side Effects,12,6
4609,4,Product Quality,12,5
4610,8,Product Quality,7,5
4611,7,Product Quality,22,2
4612,9,Product Quality,18,6
4613,5,Side Effects,21,6
4614,3,Side Effects,21,4
4615,6,Side Effects,19,4
4616,1,Side Effects,14,7
4617,5,Side Effects,19,6
4618,8,Late Delivery,13,3
4619,10,Side Effects,22,5
4620,4,Product Quality,4,2
4621,2,Late Delivery,4,10
4622,10,Product Quality,21,1
4623,6,Wrong Item Received,4,4
4624,8,Side Effects,16,7
4625,9,Other,17,2
4626,5,Late Delivery,24,3
4627,5,Product Quality,9,4
4628,4,Other,3,6
4629,10,Late Delivery,16,2
4630,7,Late Delivery,21,2
4631,2,Late Delivery,20,6
4632,1,Side Effects,3,4
4633,5,Product Quality,6,2
4634,5,Wrong Item Received,1,5
4635,10,Late Delivery,19,9
4636,4,Side Effects,19,3
4637,7,Product Quality,13,2
4638,8,Side Effects,6,3
4639,2,Side Effects,4,8
4640,3,Product Quality,18,5
4641,7,Side Effects,18,5
4642,4,Wrong Item Received,9,6
4643,10,Product Quality,20,2
4644,9,Wrong Item Received,9,2
4645,10,Product Quality,11,10
4646,5,Late Delivery,16,4
4647,2,Product Quality,4,1
4648,6,Product Quality,22,3
4649,8,Product Quality,20,10
4650,6,Late Delivery,10,4
4651,5,Product Quality,21,8
4652,6,Late Delivery,15,6
4653,10,Product Quality,22,8
4654,7,Late Delivery,8,8
4655,5,Wrong Item Received,18,3
